# PUBG recoil patterns_db - generated by bake_pubg_patterns.py
# Format: #KEY weapon|muzzle|lower|stock / #RPM n / dx,dy lines / #END

#KEY P18C|bare|bare|bare
#RPM 750
-13.555,28.98
-12.62,28.043
-13.087,35.056
#END

#KEY SKS|flash_hider|light|cheek_pad
#RPM 600
1.698,9.95
2.184,8.49
4.124,18.19
7.762,22.81
7.278,27.17
-7.278,27.17
-0.242,24.74
5.579,22.07
-1.698,20.38
-6.792,21.35
-14.313,27.65
4.124,24.5
-8.005,24.26
-6.55,22.08
0.243,23.29
-1.699,23.527
-14.312,20.619
4.367,23.289
#END

#KEY SKS|flash_hider|thumb|bare
#RPM 600
2.8,23.63
-6.53,11.19
1.25,21.76
-4.67,23.01
-9.64,23.01
-11.81,24.56
3.42,28.91
5.907,26.43
-9.638,24.56
-0.311,30.78
11.504,33.27
-7.151,23.32
-7.462,24.56
-12.748,32.34
-12.747,34.51
3.731,28.29
-9.327,31.71
-19.588,36.38
#END

#KEY SKS|flash_hider|thumb|cheek_pad
#RPM 600
1.194,16.72
2.628,13.14
5.255,16.01
-6.927,22.45
-8.839,22.22
-10.988,18.87
-9.794,22.45
-10.51,22.7
7.166,25.08
5.016,19.83
-7.883,22.21
6.45,25.08
-3.105,24.85
4.299,21.49
11.467,21.5
-2.867,21.98
-6.927,23.172
8.121,25.321
#END

#KEY SKS|flash_hider|vertical|bare
#RPM 600
2.924,22.87
2.128,14.09
5.849,20.21
5.584,19.41
-2.925,23.13
7.711,20.74
-7.711,21.54
3.191,17.81
6.647,21.8
-8.509,25.79
2.659,21.54
7.179,25.0
6.116,24.19
13.826,19.41
-2.659,22.34
4.52,23.66
8.243,21.006
7.179,20.473
#END

#KEY SKS|flash_hider|vertical|cheek_pad
#RPM 600
-0.229,14.15
-4.565,10.73
-4.794,16.66
2.511,17.35
7.077,17.12
8.903,21.46
-6.849,20.78
1.142,20.77
-3.653,15.75
-5.022,17.58
3.881,19.63
-5.251,21.92
-7.305,16.89
-6.848,23.29
-8.675,20.31
-6.849,21.01
-7.305,20.997
-6.392,22.144
#END

#KEY SKS|bare|half|bare
#RPM 600
0.0,24.65
0.718,14.36
-5.025,20.11
-6.223,29.19
-8.615,31.11
6.461,30.16
-11.248,33.5
8.376,28.72
8.137,27.76
7.18,25.37
-7.658,33.03
-11.009,23.45
-6.701,26.09
8.137,28.24
-10.77,31.83
2.872,32.07
12.445,34.22
10.291,36.857
#END

#KEY SKS|bare|half|cheek_pad
#RPM 600
0.496,21.07
1.735,10.16
4.214,18.34
-6.693,22.81
2.975,24.29
-6.197,20.08
7.932,20.08
5.949,26.27
5.206,26.53
11.159,27.76
-3.47,26.03
4.46,24.78
-3.47,17.11
-6.696,18.34
-7.685,23.3
-10.163,18.592
-7.684,24.293
-6.445,19.582
#END

#KEY SKS|bare|laser|bare
#RPM 600
-0.817,22.6
1.906,14.97
-10.619,24.51
2.179,26.14
-5.174,31.58
-7.896,32.41
5.718,40.02
8.441,40.84
-3.268,42.75
8.169,35.4
16.609,34.03
10.071,39.48
-4.63,38.67
4.91,37.3
-9.262,32.13
5.722,46.01
-10.623,48.74
-16.881,41.389
#END

#KEY SKS|bare|laser|cheek_pad
#RPM 600
0.656,18.38
-6.999,11.81
-5.468,23.84
-6.343,24.06
6.124,27.12
-0.656,26.03
9.843,27.99
8.093,24.72
-1.75,26.47
-14.655,30.4
-0.437,23.62
-8.312,29.09
-13.342,31.5
4.593,26.24
-7.874,29.53
5.031,26.47
7.437,30.618
7.217,34.121
#END

#KEY SKS|bare|light|bare
#RPM 600
-0.749,14.98
6.366,12.36
-2.621,21.72
4.868,29.21
-9.362,30.7
2.247,39.7
8.616,35.57
-2.25,35.95
-5.991,31.08
3.37,40.07
6.361,35.2
8.62,37.82
-8.99,40.07
8.99,41.19
-8.62,35.58
-9.357,36.7
-15.353,44.93
0.749,44.565
#END

#KEY SKS|bare|light|cheek_pad
#RPM 600
0.699,11.89
-2.098,11.55
-4.898,21.69
-10.144,24.13
1.749,27.64
-5.247,23.08
-12.243,24.14
-0.7,27.29
5.947,24.83
6.996,24.84
-5.247,22.74
-9.095,24.83
-10.145,27.99
-9.794,28.68
-0.35,22.74
7.346,24.836
-3.848,23.437
-7.696,22.738
#END

#KEY SKS|bare|thumb|bare
#RPM 600
-0.55,25.63
-11.45,19.63
3.27,29.99
-13.63,33.26
-19.09,37.09
-18.54,27.26
-10.36,35.99
-9.81,38.72
-6.55,31.63
-10.904,38.17
-8.725,33.81
-9.27,32.72
4.363,39.8
-8.18,38.18
-8.18,33.81
-9.815,43.07
-10.907,38.18
-8.725,43.076
#END

#KEY SKS|bare|thumb|cheek_pad
#RPM 600
-1.287,22.45
5.435,13.02
9.009,22.31
8.867,24.02
12.441,24.17
0.858,24.74
-10.153,23.6
3.718,27.31
11.584,22.74
-4.577,21.17
6.007,26.31
6.869,27.74
8.86,21.46
-4.0,27.45
3.86,26.89
6.29,29.17
7.58,30.606
-13.01,18.305
#END

#KEY SKS|bare|vertical|bare
#RPM 600
2.765,25.32
0.213,11.7
7.873,22.33
-8.086,27.45
-9.36,28.72
3.617,25.1
7.445,25.1
9.784,27.87
11.06,25.74
-9.78,23.61
-5.53,22.98
7.02,29.14
13.19,27.44
-9.79,31.06
-9.15,23.62
7.45,20.84
13.4,25.531
13.4,27.017
#END

#KEY SKS|bare|vertical|cheek_pad
#RPM 600
1.354,13.21
5.248,11.0
-2.878,17.78
3.047,18.96
-10.665,22.17
-17.097,22.69
-0.508,19.46
-4.232,25.06
2.2,18.96
-8.803,26.58
-9.818,23.19
8.126,20.82
-2.709,17.78
4.063,26.24
-3.555,20.14
-7.11,19.98
2.878,22.68
10.157,25.901
#END

#KEY SLR|bare|bare|bare
#RPM 600
2.501,17.51
4.169,20.01
-4.586,25.01
-7.92,25.42
-4.585,29.18
-4.585,33.77
5.419,37.1
-12.506,35.85
-18.341,32.51
3.335,35.43
-3.335,35.43
7.503,32.1
-11.671,42.52
-14.173,43.35
-12.922,41.27
4.168,44.18
15.424,40.853
-5.002,37.515
#END

#KEY SLR|bare|bare|cheek_pad
#RPM 600
0.76,13.73
2.29,12.96
4.2,16.78
-11.06,22.49
3.43,20.59
8.77,24.4
-9.91,21.35
4.95,24.02
-12.2,27.07
-7.62,24.02
9.15,22.5
6.86,26.31
-6.86,22.49
-17.92,22.11
-15.252,22.5
3.431,23.64
5.338,25.54
9.153,28.597
#END

#KEY SLR|compensator|bare|bare
#RPM 600
0.0,19.85
6.05,14.24
-6.91,20.71
7.77,23.3
7.76,24.59
8.63,20.71
12.95,22.44
8.19,24.16
12.09,24.59
-7.77,26.32
-12.94,24.16
6.9,28.91
-4.75,25.45
12.95,25.46
6.9,22.44
-5.61,27.61
-14.24,28.04
-14.24,28.911
#END

#KEY SLR|compensator|bare|cheek_pad
#RPM 600
-1.9,10.99
2.54,11.41
-6.55,13.11
-9.73,14.79
-9.93,18.81
-12.68,16.06
5.92,17.12
-7.4,19.02
4.23,20.5
-4.86,15.85
-11.84,18.38
2.54,16.06
5.28,16.07
11.2,21.13
-4.86,20.08
4.86,17.11
12.47,16.066
7.4,18.809
#END

#KEY SLR|flash_hider|bare|bare
#RPM 600
2.57,20.53
3.27,17.04
6.3,23.56
-4.2,29.4
-10.74,31.03
-8.86,24.5
-11.9,28.94
-9.57,28.7
-13.3,33.36
-7.7,31.97
-5.36,30.1
-8.87,32.67
-6.53,27.29
6.06,27.54
-4.9,35.0
-15.631,28.23
7.233,33.6
12.138,26.6
#END

#KEY SLR|flash_hider|bare|cheek_pad
#RPM 600
3.24,19.86
2.53,13.36
4.33,19.5
6.14,19.13
-7.58,21.67
-14.44,23.82
5.78,22.39
-9.03,19.86
-5.42,19.85
-6.5,17.33
5.06,23.83
-12.64,23.83
-14.8,22.03
-8.665,23.46
-6.138,23.11
6.86,21.66
-10.831,21.304
5.776,18.052
#END

#KEY VSS Vintorez|bare|bare|bare
#RPM 700
0.43,5.59
1.01,4.88
-0.72,9.32
0.86,11.48
-2.44,11.76
-2.151,12.2
1.861,15.49
-2.148,12.76
-2.582,16.07
-4.016,13.63
-5.164,15.06
-4.303,15.2
-0.431,15.35
-0.43,14.63
0.43,15.35
2.152,16.93
-0.574,18.5
-2.008,18.08
-4.734,18.21
#END

#KEY VSS Vintorez|bare|bare|cheek_pad
#RPM 700
0.0,4.36
0.0,5.37
-1.451,8.63
-1.524,8.2
1.452,7.98
2.539,10.24
2.392,12.04
1.31,12.84
-1.31,9.87
-2.392,11.11
0.581,11.75
1.741,11.39
-0.798,10.67
0.658,10.38
-1.238,12.84
-1.452,12.55
-6.313,13.21
-4.136,13.5
#END

#KEY Mk14 EBR|bare|bare|bare
#RPM 750
5.699,31.01
2.681,18.43
0.168,32.18
7.542,42.41
7.207,43.91
9.72,47.09
-1.508,47.6
-1.676,47.77
-3.687,47.76
-3.855,38.72
-2.849,48.1
-2.514,43.24
-1.341,44.42
-3.352,49.104
-3.687,45.587
#END

#KEY Mk14 EBR|bare|bare|cheek_pad
#RPM 750
1.711,23.27
-4.449,11.97
-4.448,16.77
3.422,22.93
-0.684,28.39
2.395,26.01
5.129,27.71
-0.681,30.11
-6.501,30.11
3.079,39.01
-3.421,33.53
-6.844,34.9
-5.132,37.64
-5.475,35.93
-10.607,39.69
#END

#KEY Mk14 EBR|compensator|bare|bare
#RPM 750
4.309,24.42
-5.386,14.72
-5.387,21.9
-3.95,22.99
2.514,27.65
8.259,31.6
8.978,35.91
5.387,35.55
9.696,32.68
-2.87,33.76
-4.31,33.04
5.02,36.63
5.39,37.7
-3.23,31.96
-6.82,35.91
#END

#KEY Mk14 EBR|compensator|bare|cheek_pad
#RPM 750
1.78,21.65
-6.116,9.43
1.016,12.23
-3.563,15.79
-5.35,21.15
1.783,21.4
-1.783,19.87
3.057,19.62
-1.784,22.42
-5.095,21.65
2.803,19.87
3.566,19.62
-0.764,19.87
-3.822,22.93
-4.585,22.93
#END

#KEY Mk14 EBR|flash_hider|bare|bare
#RPM 750
2.098,23.97
2.397,12.28
5.393,22.17
6.292,29.97
7.49,36.55
-3.595,35.35
3.895,38.06
-2.097,42.54
5.393,38.35
5.093,36.86
8.09,38.65
7.191,36.25
-0.899,37.76
6.292,38.65
5.693,42.84
#END

#KEY Mk14 EBR|flash_hider|bare|cheek_pad
#RPM 750
3.71,22.23
-4.36,10.25
1.52,20.05
6.54,22.23
0.0,25.51
4.36,22.67
-0.65,27.68
-7.63,27.68
-3.92,26.38
1.52,26.15
-3.49,27.03
-8.061,29.43
-0.436,26.59
4.797,26.81
5.67,28.99
#END

#KEY Karabiner 98 Kurz|bare|bare|bare
#RPM 600
0.32,-4.69
2.1,20.39
-2.1,12.947
0.97,9.872
#END

#KEY Karabiner 98 Kurz|bare|bare|cheek_pad
#RPM 600
-0.745,10.644
0.426,3.512
-0.639,5.855
0.0,17.988
#END

#KEY Karabiner 98 Kurz|compensator|bare|bare
#RPM 600
-1.522,9.67
0.989,6.092
-0.152,5.863
0.152,6.625
#END

#KEY Karabiner 98 Kurz|compensator|bare|cheek_pad
#RPM 600
0.094,5.24
-0.281,5.15
-0.843,6.84
-0.655,6.46
#END

#KEY Karabiner 98 Kurz|flash_hider|bare|bare
#RPM 600
0.0,-3.46
1.07,16.119
-1.47,-4.259
1.2,12.651
#END

#KEY Karabiner 98 Kurz|flash_hider|bare|cheek_pad
#RPM 600
-0.589,-3.435
-0.883,18.35
-1.472,-3.729
0.196,25.316
#END

#KEY M24|bare|bare|bare
#RPM 600
-4.237,30.51
-0.848,-3.18
1.907,19.92
-2.542,24.785
-2.755,-3.602
3.602,31.144
#END

#KEY M24|bare|bare|cheek_pad
#RPM 600
-8.87,29.244
-0.36,-3.354
-2.75,10.065
-0.12,26.127
-0.6,-2.397
9.58,14.382
#END

#KEY M24|compensator|bare|bare
#RPM 600
3.655,23.037
-0.318,-2.701
-7.786,13.665
1.112,27.012
-2.86,-3.177
1.589,25.423
#END

#KEY M24|compensator|bare|cheek_pad
#RPM 600
1.11,-7.97
-7.73,30.289
-0.49,-3.923
5.52,12.63
2.45,21.949
2.58,-3.678
#END

#KEY M24|flash_hider|bare|bare
#RPM 600
3.196,-3.79
-1.657,18.58
7.338,24.854
-3.432,-1.894
1.538,28.522
-0.473,-3.668
#END

#KEY M24|flash_hider|bare|cheek_pad
#RPM 600
5.35,7.35
-4.124,24.402
-3.008,-2.786
3.231,12.034
8.581,22.618
-7.36,-1.894
#END

#KEY AWM|bare|bare|bare
#RPM 600
-0.863,21.36
-7.335,6.69
7.767,23.94
-4.746,3.02
1.078,20.06
-1.726,13.38
#END

#KEY AWM|bare|bare|cheek_pad
#RPM 600
-1.135,21.95
0.189,-4.17
-1.325,15.52
5.299,24.22
0.189,-4.54
5.866,17.22
#END

#KEY AWM|compensator|bare|bare
#RPM 600
-0.489,24.794
0.163,-1.794
0.979,15.498
1.468,16.477
-3.426,-4.079
-1.631,30.343
#END

#KEY AWM|compensator|bare|cheek_pad
#RPM 600
3.389,21.72
-0.924,-3.697
7.397,9.242
-1.85,15.251
-1.39,7.857
-2.771,10.321
#END

#KEY AWM|flash_hider|bare|bare
#RPM 600
-1.5,15.76
-6.5,8.88
6.13,28.656
-1.63,-4.129
7.88,28.651
0.38,-4.129
#END

#KEY AWM|flash_hider|bare|cheek_pad
#RPM 600
2.366,-4.288
-1.774,14.936
-7.395,13.902
5.176,-3.254
-0.147,23.071
4.732,-2.81
#END

